,Gender,Customer Type,Age,Price,NewUsed,Category,Product description accuracy,Manufacturer sustainability,Packaging quality,Additional options,Helpfulness of reviews and ratings,Integrity of packaging,Ease check-out procedure,Relevance of related products,Costumer insurance,Shipping delay in days,Arrival delay in days,Satisfaction
15089,Female,Premium,49.0,70.81,New,Home/Kitchen,4,2,5,3,4,5,3,5,5,0,0,0
15090,Male,Premium,45.0,33.4,New,Technology,3,3,1,5,5,5,2,5,5,0,0,1
15091,Male,Not Premium,46.0,57.03,New,Home/Kitchen,4,4,5,3,2,5,4,4,5,1,0,1
15092,Male,Premium,47.0,346.61,New,Technology,1,1,4,5,5,5,3,5,2,0,0,1
15093,Male,Premium,49.0,384.11,New,Sport,2,2,5,5,5,5,5,5,5,0,1,1
15094,Male,Premium,43.923419078242226,337.55,New,Technology,2,2,5,3,2,5,3,5,5,0,0,1
15095,Male,Premium,41.0,24.36,New,Entertainment,2,4,1,4,1,4,2,4,1,0,0,0
15096,Male,Premium,47.0,60.46,New,Technology,1,3,1,2,2,2,3,2,1,0,0,0
15097,Female,Not Premium,22.0,45.67,New,Technology,5,3,2,5,5,5,4,4,2,0,0,0
15098,Female,Premium,52.0,128.72,New,Entertainment,2,2,2,3,3,3,5,3,3,0,0,1
15099,Male,Not Premium,27.0,78.57,Used,Home/Kitchen,3,3,1,1,4,4,4,4,1,0,0,0
15100,Female,Premium,26.0,154.13,New,Entertainment,4,3,5,4,4,4,4,4,5,0,0,0
15101,Female,Premium,25.0,112.83,New,Technology,5,4,1,5,5,4,3,4,1,0,0,0
15102,Female,Premium,57.0,133.15,New,Entertainment,1,1,5,2,2,2,4,2,1,1,0,0
15103,Female,Not Premium,46.0,146.35,New,Sport,3,5,5,1,2,1,5,3,5,0,0,0
15104,Female,Not Premium,22.0,28.41,New,Other,2,2,4,5,4,5,4,4,4,0,0,1
15105,Female,Premium,43.9097214811653,59.31,New,Home/Kitchen,4,2,2,3,5,5,5,4,2,0,0,0
15106,Female,Premium,46.0,190.25,New,Entertainment,1,1,2,2,2,2,3,2,1,0,0,0
15107,Male,Premium,33.0,115.03,New,Technology,1,1,2,1,2,4,3,3,2,1,0,0
15108,Male,Not Premium,24.0,142.61,Used,Entertainment,4,4,2,3,3,4,5,5,2,0,0,1
15109,Male,Not Premium,22.0,114.05,New,Technology,5,1,3,2,2,5,3,4,3,0,0,1
15110,Female,Not Premium,43.0,139.89,New,Technology,3,3,3,1,3,4,2,2,3,0,0,0
15111,Male,Not Premium,31.699850778085697,94.57,New,Technology,1,3,3,1,5,4,3,3,3,0,0,0
15112,Male,Premium,38.0,18.97,New,Technology,4,2,1,5,3,5,3,5,1,0,0,0
15113,Female,Premium,64.0,22.05,New,Technology,2,4,3,4,3,4,2,3,3,0,0,0
15114,Male,Not Premium,27.0,103.03,New,Entertainment,3,4,3,2,1,4,1,4,3,0,0,0
15115,Male,Premium,43.923419078242226,117.44,New,Entertainment,4,2,5,5,2,4,3,4,5,1,1,0
15116,Female,Not Premium,21.0,135.53,New,Technology,1,4,5,3,3,4,2,4,5,0,0,0
15117,Female,Premium,55.0,16.51,New,Technology,4,2,1,4,4,4,4,4,1,1,1,0
15118,Male,Premium,43.923419078242226,71.47,New,Home/Kitchen,4,3,2,3,5,3,3,1,2,0,0,0
15119,Female,Premium,42.0,101.81,New,Home/Kitchen,4,2,4,2,3,3,5,2,5,0,0,0
15120,Male,Premium,32.0,58.5,New,Entertainment,5,5,3,4,3,4,4,5,3,0,0,1
15121,Male,Premium,63.0,23.7,New,Technology,3,2,5,5,3,5,1,5,3,0,0,0
15122,Female,Not Premium,42.0,64.05,New,Sport,3,4,2,3,3,3,4,4,2,0,0,0
15123,Male,Premium,42.0,97.34,New,Entertainment,4,4,4,5,5,5,5,5,5,0,0,1
15124,Female,Premium,36.0,70.07,New,Technology,2,2,5,1,3,2,3,2,5,0,0,1
15125,Male,Premium,59.0,165.24,New,Home/Kitchen,1,1,1,2,2,2,1,2,2,0,0,0
15126,Female,Premium,57.0,350.61,New,Technology,5,2,5,2,2,2,5,2,4,0,0,1
15127,Female,Premium,44.0,51.35,New,Home/Kitchen,2,3,4,2,1,4,1,3,4,0,0,0
15128,Male,Not Premium,24.0,134.99,New,Technology,0,3,3,4,3,4,2,3,3,0,0,0
15129,Male,Premium,52.0,184.75,Used,Technology,4,4,3,5,5,5,4,5,4,0,0,1
15130,Male,Premium,60.0,348.84,New,Entertainment,1,1,5,4,4,4,4,4,5,0,0,1
15131,Female,Premium,64.0,212.69,Used,Technology,2,3,2,1,4,3,4,3,2,0,0,0
15132,Female,Premium,43.9097214811653,79.97,New,Sport,5,2,5,4,3,4,5,5,5,1,1,0
15133,Male,Premium,34.0,126.83,New,Technology,3,3,2,1,3,3,2,4,2,0,0,0
15134,Female,Premium,22.0,45.07,New,Technology,3,2,2,4,4,4,4,3,2,0,0,0
15135,Female,Premium,35.0,112.76,New,Entertainment,4,4,3,2,3,4,5,5,3,0,0,1
15136,Male,Premium,65.0,116.06,New,Entertainment,1,2,3,3,2,3,1,3,1,0,0,0
15137,Female,Premium,43.0,129.26,New,Home/Kitchen,5,3,5,3,3,4,5,4,5,0,0,0
15138,Female,Premium,70.0,141.26,New,Technology,5,4,2,4,4,5,4,4,2,0,0,0
15139,Female,Not Premium,23.0,234.08,New,Other,3,3,4,3,4,4,3,5,4,0,0,0
15140,Male,Not Premium,22.0,15.18,New,Home/Kitchen,0,5,3,1,2,1,5,1,5,3,3,0
15141,Female,Premium,42.0,92.4,New,Entertainment,1,1,3,4,4,4,4,4,5,0,0,1
15142,Male,Premium,44.0,13.13,New,Entertainment,3,3,4,5,5,5,1,5,2,0,0,1
15143,Female,Not Premium,22.0,148.08,New,Sport,1,2,4,2,3,1,4,5,4,0,0,0
15144,Female,Premium,31.0,175.53,New,Entertainment,5,5,5,1,4,2,5,2,5,0,0,1
15145,Female,Premium,53.0,66.12,New,Sport,1,1,2,3,4,3,1,4,2,0,0,0
15146,Female,Not Premium,25.0,41.63,New,Home/Kitchen,4,5,4,2,1,3,1,2,4,0,0,0
15147,Male,Premium,46.0,258.42,New,Entertainment,2,2,4,5,5,5,3,5,4,0,0,1
15148,Male,Premium,46.0,327.39,New,Entertainment,4,3,4,2,4,4,4,5,4,2,2,1
15149,Female,Premium,48.0,66.07,Used,Entertainment,1,1,3,4,4,3,3,3,3,0,0,0
15150,Male,Premium,39.0,67.33,New,Technology,4,4,2,4,4,4,5,4,5,0,1,1
15151,Male,Premium,50.0,41.43,New,Technology,2,2,2,4,3,4,4,4,3,0,0,0
15152,Male,Premium,52.0,123.94,New,Entertainment,5,3,5,1,3,1,4,1,3,0,0,0
15153,Male,Not Premium,28.0,83.34,New,Home/Kitchen,2,3,1,3,1,4,1,3,1,1,1,0
15154,Female,Premium,56.0,6.21,New,Sport,1,1,5,3,4,5,5,3,5,0,0,1
15155,Female,Premium,31.0,212.67,New,Home/Kitchen,4,4,4,4,2,4,4,3,4,0,0,0
15156,Female,Not Premium,25.0,186.21,New,Entertainment,0,4,5,5,3,4,5,5,5,0,0,1
15157,Male,Premium,41.0,249.03,New,Home/Kitchen,5,5,2,4,4,4,4,4,3,0,0,1
15158,Female,Premium,43.9097214811653,61.86,New,Technology,0,1,3,3,5,1,1,4,3,0,0,0
15159,Female,Premium,70.0,10.8,New,Technology,4,2,1,3,3,5,4,4,1,0,0,0
15160,Male,Premium,44.0,173.36,New,Home/Kitchen,3,1,2,5,5,5,4,5,3,0,0,1
15161,Female,Premium,24.0,40.28,New,Home/Kitchen,1,3,5,1,1,4,4,3,5,0,0,1
15162,Female,Premium,43.9097214811653,202.57,New,Home/Kitchen,4,4,4,5,5,1,3,3,4,0,0,1
15163,Male,Premium,54.0,23.55,New,Entertainment,4,4,2,2,2,2,2,2,3,0,0,0
15164,Female,Premium,43.9097214811653,99.17,New,Home/Kitchen,3,3,5,1,4,4,1,4,5,0,0,0
15165,Male,Premium,48.0,28.69,New,Home/Kitchen,5,5,2,2,2,2,3,2,2,0,0,0
15166,Male,Premium,30.0,83.15,New,Technology,4,3,1,5,4,5,3,5,1,0,0,0
15167,Female,Premium,43.9097214811653,97.62,New,Entertainment,4,3,2,1,2,3,4,3,2,0,0,0
15168,Male,Not Premium,27.0,247.85,New,Sport,4,2,2,3,5,4,1,1,2,0,0,0
15169,Male,Premium,60.0,252.24,New,Home/Kitchen,5,5,5,3,3,3,3,3,3,0,0,1
15170,Male,Premium,32.0,377.76,New,Technology,5,5,5,5,4,5,2,1,5,0,0,1
15171,Male,Premium,47.0,40.79,New,Entertainment,3,3,4,1,1,1,3,1,1,1,1,0
15172,Male,Not Premium,35.0,223.71,New,Technology,2,4,3,5,5,5,5,5,3,0,0,0
15173,Male,Premium,69.0,92.84,New,Entertainment,1,4,2,5,4,5,4,5,1,0,0,1
15174,Female,Premium,43.9097214811653,48.25,New,Other,1,2,2,4,2,3,3,3,2,0,0,0
15175,Female,Premium,35.0,131.92,Used,Home/Kitchen,2,2,4,4,4,4,3,4,3,0,0,1
15176,Male,Not Premium,25.0,17.31,New,Entertainment,0,5,3,3,5,5,3,4,3,0,0,0
15177,Male,Not Premium,20.0,91.43,New,Entertainment,2,4,3,2,1,3,1,3,3,0,0,0
15178,Female,Premium,36.0,165.24,New,Technology,2,2,2,5,5,5,5,5,5,1,1,1
15179,Male,Premium,47.0,377.99,New,Home/Kitchen,3,3,2,4,4,4,5,4,5,0,0,1
15180,Female,Premium,53.0,103.48,New,Sport,3,3,4,1,5,3,4,4,4,0,0,0
15181,Male,Premium,36.0,33.62,New,Technology,3,4,3,4,2,2,3,3,3,0,0,1
15182,Male,Premium,56.0,25.6,New,Technology,2,2,5,5,4,5,4,5,3,0,0,0
15183,Male,Premium,53.0,55.89,New,Home/Kitchen,5,2,5,3,2,3,4,3,4,0,0,0
15184,Female,Premium,41.0,189.22,New,Entertainment,4,4,3,2,2,2,5,2,4,0,0,1
15185,Female,Not Premium,25.0,14.0,New,Technology,3,4,3,3,5,1,2,3,3,1,1,0
15186,Female,Premium,71.0,24.97,New,Entertainment,1,1,4,2,5,3,2,4,4,0,0,0
15187,Male,Premium,47.0,151.18,Used,Technology,5,5,3,4,4,4,3,4,1,1,1,1
15188,Female,Premium,55.0,42.45,New,Sport,4,3,2,5,5,4,4,4,2,0,0,0
15189,Male,Premium,47.0,188.31,New,Home/Kitchen,5,4,2,4,4,4,5,4,5,0,0,0
15190,Male,Premium,52.0,36.42,New,Entertainment,5,5,5,3,3,3,3,3,2,0,0,1
15191,Female,Premium,38.0,180.09,New,Home/Kitchen,2,2,1,5,5,5,1,5,4,0,0,1
15192,Female,Premium,40.0,18.22,New,Technology,5,1,5,5,2,5,3,5,5,0,0,0
15193,Male,Premium,37.0,50.13,New,Home/Kitchen,3,3,5,4,4,4,4,4,5,0,0,1
15194,Female,Premium,29.0,195.86,New,Technology,5,5,2,3,2,3,2,1,2,0,0,0
15195,Female,Premium,22.0,80.9,New,Entertainment,5,5,1,3,4,4,3,4,1,0,0,0
15196,Male,Not Premium,24.0,11.18,New,Home/Kitchen,1,4,1,3,3,4,5,3,5,2,2,0
15197,Female,Premium,51.0,272.91,New,Entertainment,2,2,4,5,5,5,5,5,3,0,0,1
15198,Male,Not Premium,26.0,34.34,New,Technology,2,3,2,3,3,4,3,3,2,0,0,0
15199,Female,Not Premium,26.0,23.17,New,Sport,0,2,5,4,2,5,3,5,5,0,0,0
15200,Female,Premium,39.0,125.78,New,Technology,2,2,4,5,5,5,3,5,2,0,0,1
15201,Female,Premium,40.0,7.49,New,Home/Kitchen,1,1,1,1,4,4,2,3,1,0,0,0
15202,Female,Premium,31.0,238.2,New,Technology,2,2,3,2,2,3,4,4,3,0,0,0
15203,Male,Premium,45.0,25.63,New,Home/Kitchen,3,4,1,1,1,1,1,1,5,0,0,0
15204,Female,Premium,47.0,44.34,New,Technology,4,2,4,3,4,3,4,3,4,1,1,0
15205,Male,Premium,46.0,138.37,New,Home/Kitchen,2,2,2,3,4,3,5,3,5,0,0,1
15206,Female,Premium,50.0,63.31,New,Technology,2,2,5,4,4,4,4,4,4,0,0,1
15207,Male,Premium,42.0,32.66,New,Home/Kitchen,4,5,5,3,1,3,3,3,4,0,0,0
15208,Female,Not Premium,21.0,56.11,New,Technology,5,4,5,5,3,5,4,5,5,0,0,0
15209,Male,Not Premium,21.0,2.17,New,Entertainment,3,3,5,4,2,5,5,5,5,0,0,1
15210,Male,Premium,43.923419078242226,120.75,New,Technology,2,3,3,4,1,3,2,3,3,0,0,0
15211,Female,Premium,41.0,41.8,New,Home/Kitchen,3,3,4,2,2,2,5,2,3,0,0,1
15212,Female,Not Premium,57.0,9.68,New,Home/Kitchen,4,5,3,3,4,4,4,4,3,0,0,1
15213,Female,Premium,50.0,31.63,New,Entertainment,5,1,5,4,5,4,5,4,5,0,0,0
15214,Female,Premium,47.0,238.79,New,Technology,4,4,2,5,5,4,5,5,4,1,1,1
15215,Male,Premium,28.0,348.86,New,Home/Kitchen,1,1,4,3,3,5,4,5,4,0,0,1
15216,Female,Premium,67.0,41.94,New,Technology,4,5,3,1,3,3,5,1,3,0,0,0
15217,Male,Premium,22.0,62.97,New,Home/Kitchen,1,1,5,4,3,1,4,3,5,0,0,1
15218,Female,Premium,39.0,274.41,New,Home/Kitchen,2,3,2,4,4,4,5,4,3,0,0,1
15219,Female,Premium,47.0,117.77,New,Home/Kitchen,4,4,3,2,3,2,2,2,3,0,0,0
15220,Male,Not Premium,38.0,216.89,New,Home/Kitchen,2,2,3,5,4,4,3,5,3,0,0,0
15221,Female,Premium,58.0,195.61,New,Home/Kitchen,3,3,5,4,4,4,4,4,5,0,0,1
15222,Female,Premium,46.0,39.85,New,Entertainment,0,2,3,3,4,3,3,3,5,0,0,1
15223,Female,Premium,55.0,115.75,New,Home/Kitchen,4,4,4,1,2,4,2,4,4,0,0,1
15224,Male,Premium,85.0,18.03,New,Home/Kitchen,2,2,4,5,3,4,4,4,4,0,0,1
15225,Male,Premium,59.0,24.01,New,Entertainment,3,3,5,4,4,5,3,4,5,0,0,1
15226,Female,Premium,43.0,308.86,New,Sport,2,2,4,3,3,3,4,3,4,0,0,0
15227,Male,Premium,43.923419078242226,52.93,New,Technology,5,2,4,5,4,5,4,5,4,0,0,0
15228,Male,Premium,54.0,313.0,New,Technology,3,3,3,4,4,5,5,4,4,0,0,1
15229,Male,Premium,43.0,320.16,New,Home/Kitchen,5,5,5,5,5,5,5,5,3,0,0,1
15230,Female,Premium,30.0,95.56,New,Entertainment,5,3,1,3,5,3,5,4,1,0,0,0
15231,Female,Premium,43.9097214811653,86.96,New,Entertainment,5,4,2,4,2,4,3,4,2,0,0,0
15232,Male,Premium,59.0,110.85,New,Sport,1,1,2,3,3,3,3,3,3,0,0,0
15233,Male,Premium,43.923419078242226,23.96,New,Sport,5,2,4,4,3,4,4,4,4,0,0,0
15234,Male,Premium,48.0,81.04,New,Technology,5,5,3,3,4,3,2,3,4,0,0,1
15235,Male,Premium,31.0,92.37,New,Sport,1,1,4,2,1,4,1,1,4,0,0,1
15236,Male,Not Premium,22.0,48.09,New,Technology,2,3,4,2,4,3,1,4,4,0,0,0
15237,Female,Premium,45.0,51.03,New,Technology,3,4,3,1,4,2,5,3,3,0,0,0
15238,Male,Not Premium,31.699850778085697,152.53,New,Entertainment,3,4,1,1,2,3,3,3,1,0,0,0
15239,Female,Premium,29.0,419.08,Used,Technology,5,5,3,3,2,2,4,2,3,0,0,0
15240,Male,Premium,22.0,80.36,New,Technology,4,3,3,5,3,5,4,4,3,0,0,1
15241,Female,Not Premium,23.0,31.04,New,Sport,0,4,5,5,3,4,3,4,5,0,0,0
15242,Female,Premium,43.0,249.36,New,Technology,3,3,5,2,2,2,2,2,2,0,0,0
15243,Female,Premium,34.0,300.83,New,Sport,4,4,4,2,4,4,4,4,4,0,0,1
15244,Male,Premium,46.0,8.88,New,Home/Kitchen,3,3,4,4,4,4,3,4,5,0,0,1
15245,Female,Premium,41.0,282.08,New,Technology,1,1,4,5,5,5,5,5,5,0,0,1
15246,Male,Premium,36.0,88.34,New,Entertainment,3,3,4,4,5,1,5,2,4,0,0,1
15247,Male,Not Premium,39.0,32.49,New,Sport,3,3,3,1,2,3,4,3,3,0,0,0
15248,Female,Not Premium,33.0,285.68,New,Other,2,3,5,4,3,4,3,5,5,0,0,0
15249,Female,Premium,33.0,358.09,New,Sport,3,3,4,4,3,4,3,4,4,0,0,0
15250,Male,Premium,69.0,106.2,New,Technology,1,3,1,3,2,5,3,3,4,0,0,0
15251,Female,Premium,49.0,362.16,New,Sport,4,4,1,4,4,4,4,4,3,0,0,1
15252,Female,Premium,58.0,145.73,New,Technology,4,4,4,4,4,4,4,4,4,0,0,1
15253,Female,Premium,52.0,74.32,New,Technology,5,5,3,5,4,4,3,2,3,1,1,0
15254,Female,Premium,56.0,37.3,New,Home/Kitchen,3,3,5,2,2,2,1,2,3,1,1,0
15255,Male,Premium,45.0,166.91,New,Entertainment,2,2,2,4,4,4,3,4,3,0,0,1
15256,Male,Not Premium,31.699850778085697,48.79,New,Entertainment,2,3,4,2,5,3,3,3,4,1,0,0
15257,Male,Premium,60.0,339.3,New,Entertainment,3,3,3,4,4,4,3,4,4,0,0,1
15258,Female,Not Premium,36.0,95.55,New,Sport,4,3,4,4,1,4,3,3,4,0,0,0
15259,Male,Premium,25.0,32.31,New,Entertainment,4,4,1,4,3,5,4,5,1,0,0,0
15260,Male,Premium,41.0,317.76,New,Technology,0,3,3,5,5,5,3,5,3,0,0,1
15261,Female,Not Premium,63.0,8.61,New,Home/Kitchen,4,5,3,5,5,5,5,4,3,0,0,0
15262,Female,Not Premium,24.0,18.7,New,Entertainment,1,3,1,3,5,2,2,2,1,0,0,0
15263,Female,Premium,22.0,72.99,New,Technology,5,5,4,5,2,5,2,4,4,0,0,1
15264,Female,Premium,28.0,155.59,New,Sport,5,5,5,3,5,3,4,4,5,0,0,1
15265,Female,Not Premium,66.0,20.91,New,Entertainment,1,3,1,3,3,4,1,4,1,1,1,0
15266,Male,Premium,50.0,220.5,New,Sport,1,1,5,4,4,4,3,4,3,0,0,1
15267,Female,Premium,51.0,38.82,New,Sport,1,1,2,4,4,4,5,4,3,0,0,1
15268,Female,Premium,53.0,52.37,New,Technology,2,3,4,3,2,4,3,3,4,0,0,0
15269,Male,Premium,46.0,396.3,New,Technology,3,3,5,5,4,5,5,5,5,0,0,1
15270,Male,Premium,57.0,41.59,New,Technology,1,1,1,3,3,3,2,3,2,0,0,0
15271,Male,Premium,59.0,341.75,New,Entertainment,4,4,3,3,3,3,3,3,3,0,0,0
15272,Female,Premium,43.0,306.93,New,Technology,4,4,5,5,5,5,5,5,5,0,0,1
15273,Female,Premium,43.9097214811653,108.86,New,Other,3,4,1,1,1,4,2,3,1,0,0,0
15274,Male,Premium,40.0,42.83,Used,Sport,4,4,4,5,5,5,3,5,3,0,0,1
15275,Female,Premium,41.0,57.07,New,Other,0,4,1,4,0,4,4,4,4,0,0,0
15276,Female,Premium,20.0,36.29,New,Home/Kitchen,5,3,5,4,2,5,3,4,5,0,0,0
15277,Female,Premium,44.0,63.95,New,Home/Kitchen,3,3,5,3,4,3,5,3,3,0,0,1
15278,Male,Premium,36.0,12.87,New,Technology,2,2,4,3,4,5,3,2,4,0,0,1
15279,Female,Premium,62.0,83.6,New,Home/Kitchen,4,5,5,5,2,4,5,4,5,0,0,0
15280,Male,Premium,40.0,141.77,New,Technology,1,1,3,3,3,3,1,3,2,0,0,0
15281,Male,Premium,30.0,44.82,New,Technology,2,4,4,1,3,4,1,4,4,0,0,1
15282,Male,Premium,48.0,145.53,New,Entertainment,5,5,5,3,3,3,3,3,2,1,0,0
15283,Female,Premium,23.0,307.4,New,Sport,5,5,4,2,2,4,2,4,4,0,0,0
15284,Male,Premium,45.0,333.01,New,Technology,5,5,4,3,3,3,1,3,3,0,0,0
15285,Female,Premium,39.0,251.02,New,Other,3,3,2,5,5,5,3,5,3,0,0,1
15286,Female,Premium,63.0,95.12,New,Entertainment,4,1,2,3,5,5,4,4,2,0,1,0
15287,Female,Premium,29.0,45.93,New,Technology,4,4,2,4,5,2,3,3,2,0,0,0
15288,Male,Premium,27.0,66.48,New,Home/Kitchen,4,2,2,4,3,5,5,5,2,0,0,0
15289,Female,Not Premium,45.0,108.0,New,Other,5,1,3,3,4,5,5,5,3,0,0,1
15290,Female,Not Premium,30.0,102.55,New,Technology,3,5,1,5,4,4,3,5,1,0,0,0
15291,Female,Premium,42.0,63.44,New,Entertainment,2,2,5,5,5,2,5,1,5,0,0,1
15292,Female,Premium,51.0,397.42,New,Home/Kitchen,1,1,3,2,2,2,2,2,4,0,0,0
15293,Female,Not Premium,34.0,11.69,New,Home/Kitchen,4,5,3,4,4,4,3,4,3,0,0,0
15294,Female,Premium,30.0,228.73,New,Technology,5,3,2,3,3,3,5,4,2,0,0,0
15295,Female,Premium,56.0,36.61,New,Entertainment,1,3,2,4,0,4,4,4,3,0,0,1
15296,Male,Premium,68.0,346.16,New,Home/Kitchen,5,5,4,4,4,4,5,4,4,0,0,1
15297,Male,Not Premium,26.0,46.05,New,Home/Kitchen,3,3,2,5,2,5,5,4,2,0,0,0
15298,Female,Premium,70.0,22.45,New,Technology,0,4,2,5,5,4,4,5,2,0,0,0
15299,Female,Premium,51.0,84.08,New,Entertainment,1,3,3,1,1,4,2,4,3,0,0,0
15300,Male,Not Premium,23.0,12.68,New,Entertainment,3,1,3,5,2,2,2,5,2,1,1,0
15301,Female,Premium,45.0,184.85,New,Entertainment,2,2,4,4,4,4,4,4,4,0,0,1
15302,Female,Premium,46.0,107.76,New,Home/Kitchen,1,1,4,5,5,5,5,5,3,1,0,1
15303,Male,Not Premium,38.0,129.04,New,Entertainment,1,3,3,5,5,5,3,5,3,0,0,0
15304,Male,Not Premium,39.0,80.91,New,Sport,2,1,3,3,3,4,3,4,3,0,0,1
15305,Female,Premium,41.0,41.21,Used,Technology,5,5,5,5,5,5,4,5,3,0,0,1
15306,Male,Premium,39.0,69.93,New,Technology,5,4,4,4,5,5,3,4,5,0,0,1
15307,Male,Premium,42.0,329.88,New,Home/Kitchen,3,3,2,4,4,4,5,4,5,0,0,1
15308,Male,Premium,44.0,52.08,New,Entertainment,4,2,3,2,3,2,3,2,3,0,0,0
15309,Female,Premium,38.0,284.62,New,Technology,1,1,5,3,2,3,2,3,1,0,0,0
15310,Male,Premium,29.0,22.02,New,Technology,5,1,4,3,3,4,5,5,4,0,0,1
15311,Female,Premium,38.0,228.23,Used,Technology,3,3,1,4,4,4,1,4,4,0,0,1
15312,Female,Premium,43.9097214811653,55.96,New,Technology,5,5,2,3,4,4,4,4,2,0,0,0
15313,Male,Not Premium,23.0,6.63,New,Technology,0,3,2,3,2,5,3,5,2,1,1,1
15314,Male,Premium,18.0,121.65,Used,Home/Kitchen,5,4,4,4,1,4,3,3,4,0,0,0
15315,Female,Premium,54.0,85.4,New,Sport,5,5,2,4,4,4,3,4,4,0,0,1
15316,Female,Not Premium,28.0,58.35,New,Sport,5,4,5,4,4,4,3,1,5,0,0,0
15317,Male,Premium,56.0,108.74,New,Entertainment,5,5,5,1,1,1,2,1,3,0,0,0
15318,Male,Premium,43.923419078242226,19.2,New,Sport,5,4,5,5,5,4,4,5,5,0,0,0
15319,Female,Premium,69.0,12.71,New,Technology,4,3,1,4,4,1,1,5,1,0,0,0
15320,Male,Premium,50.0,210.03,New,Entertainment,2,2,5,5,5,5,3,5,4,0,0,1
15321,Male,Premium,33.0,2.56,New,Sport,4,4,2,1,4,3,2,4,2,1,1,0
15322,Male,Not Premium,45.0,62.59,New,Technology,2,3,4,3,5,3,4,4,4,0,0,0
15323,Female,Premium,43.0,41.69,New,Technology,4,4,3,5,5,5,5,5,4,0,0,1
15324,Male,Not Premium,25.0,73.77,New,Technology,0,3,1,1,3,4,5,2,1,0,0,1
15325,Female,Premium,43.9097214811653,143.29,New,Technology,5,4,1,3,4,2,5,3,1,0,0,0
15326,Male,Premium,30.0,115.54,New,Other,2,3,4,3,4,4,1,3,4,0,0,0
15327,Female,Premium,25.0,35.56,New,Entertainment,5,5,4,4,3,5,5,5,4,0,0,0
15328,Female,Premium,33.0,179.0,New,Entertainment,5,4,5,3,5,3,5,4,5,0,0,0
15329,Male,Not Premium,30.0,50.25,New,Other,2,4,5,1,4,3,1,3,5,0,0,0
15330,Male,Premium,32.0,74.95,New,Technology,4,1,5,5,4,1,3,3,5,0,0,0
15331,Male,Premium,56.0,34.91,New,Technology,5,4,5,4,4,4,5,4,5,0,0,1
15332,Male,Premium,33.0,2.64,New,Technology,3,4,5,3,2,3,3,4,5,0,0,0
15333,Male,Not Premium,31.699850778085697,20.77,New,Home/Kitchen,4,4,3,3,5,3,3,4,3,0,0,0
15334,Male,Premium,54.0,59.53,New,Technology,2,4,3,1,1,1,1,1,4,0,0,0
15335,Female,Premium,43.9097214811653,199.76,New,Sport,5,3,3,4,4,5,5,5,3,0,0,0
15336,Female,Premium,52.0,13.36,New,Entertainment,4,4,5,2,2,5,1,3,5,0,0,1
15337,Male,Premium,38.0,199.03,New,Home/Kitchen,4,4,1,4,4,4,2,4,2,0,0,1
15338,Male,Premium,40.0,236.85,New,Technology,3,3,4,3,3,2,4,5,4,0,0,1
15339,Male,Premium,66.0,96.19,New,Technology,5,3,4,3,3,3,3,3,5,0,0,0
15340,Male,Premium,28.0,12.34,New,Technology,3,3,2,4,1,3,1,2,2,0,0,0
15341,Male,Premium,32.0,92.46,New,Technology,4,4,1,4,2,3,3,4,1,0,0,0
15342,Male,Not Premium,23.0,9.94,New,Entertainment,3,3,2,3,1,3,1,4,2,0,0,0
15343,Male,Not Premium,39.0,169.88,New,Sport,2,2,4,2,2,2,3,2,4,0,0,0
15344,Male,Premium,65.0,3.09,New,Entertainment,4,5,2,3,4,1,4,3,3,0,0,0
15345,Male,Premium,47.0,51.56,New,Technology,1,1,5,4,4,4,5,4,4,0,0,1
15346,Female,Not Premium,25.0,105.89,New,Technology,5,4,3,4,4,4,3,5,3,0,0,1
15347,Female,Premium,69.0,77.19,New,Sport,5,4,2,5,3,5,5,4,2,1,1,0
15348,Female,Premium,34.0,86.4,New,Home/Kitchen,5,1,4,4,4,4,4,5,4,0,0,0
15349,Female,Premium,45.0,31.16,New,Technology,4,4,2,4,4,4,3,4,5,0,0,1
15350,Female,Not Premium,24.0,115.15,New,Sport,3,3,1,5,2,5,5,4,1,0,0,0
15351,Female,Premium,31.0,181.43,New,Home/Kitchen,2,2,2,4,2,2,4,2,2,0,0,0
15352,Male,Premium,33.0,328.3,New,Entertainment,5,5,3,3,3,3,4,3,3,0,0,1
15353,Male,Premium,41.0,296.18,New,Technology,3,3,2,4,4,4,1,4,1,0,0,1
15354,Female,Not Premium,36.0,9.05,New,Sport,4,3,2,4,2,3,2,4,2,0,0,0
15355,Male,Premium,43.0,310.41,New,Entertainment,4,5,2,1,1,1,5,1,4,0,0,1
15356,Female,Not Premium,27.0,131.8,New,Entertainment,3,3,3,2,5,3,2,1,3,0,0,0
15357,Female,Premium,46.0,269.39,New,Entertainment,5,1,4,4,4,4,3,4,5,0,0,1
15358,Female,Premium,39.0,81.36,New,Technology,4,4,4,5,5,5,4,5,5,0,0,1
15359,Male,Not Premium,20.0,101.81,New,Technology,1,2,4,3,3,5,4,4,4,0,0,0
15360,Male,Premium,43.923419078242226,27.72,New,Home/Kitchen,4,4,5,3,5,2,2,1,5,0,0,1
15361,Male,Premium,18.0,323.29,New,Technology,4,4,4,4,3,4,4,3,4,0,0,0
15362,Male,Premium,22.0,85.23,New,Entertainment,4,4,2,4,4,5,4,4,2,0,0,0
15363,Male,Premium,57.0,82.49,New,Entertainment,4,4,2,2,2,2,4,2,2,0,0,0
